"Date","Location","Latitude","Longitude","Trap_Type","Quinx","Aeae","Aealb","Aem","Cxn","Psc","YearMonth","UTM_E","UTM_N","NDVI","Precip","TMean","WindMean","nightlight","Elevation","trees","shrubs","grassland","cropland","built","water","wetland","LC_majority_code","LC_majority_label"
"2019-07-13","Ti Cousin",18.46094444,-72.65405556,"CDC LT",7,2,3,0,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-15","Lasalle B",18.52275,-72.56066667,"CDC Gravid",64,4,1,0,3,1,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-15","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",24,8,1,0,1,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-15","Lasalle B",18.52275,-72.56066667,"CDC LT",60,4,1,0,3,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-16","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",63,2,0,0,3,0,"2019-07",775778.667270234,2050001.74843232,153.872385230584,85.1611606179264,27.4778308868408,1.80109612618775,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-07-16","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",22,2,3,0,0,0,"2019-07",775778.667270234,2050001.74843232,153.872385230584,85.1611606179264,27.4778308868408,1.80109612618775,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-07-16","Lasalle A",18.52258333,-72.38786111,"CDC LT",44,4,1,0,0,0,"2019-07",775778.667270234,2050001.74843232,153.872385230584,85.1611606179264,27.4778308868408,1.80109612618775,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-07-17","Lasalle B",18.52275,-72.56066667,"CDC Gravid",61,1,1,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-17","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",0,0,0,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-17","Lasalle B",18.52275,-72.56066667,"CDC LT",26,3,0,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-22","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",31,1,2,0,4,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-22","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",8,7,4,1,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-22","Ti Cousin",18.46094444,-72.65405556,"CDC LT",35,4,1,0,2,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-23","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",6,0,7,0,4,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-23","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",7,2,2,0,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-23","Ti Cousin",18.46094444,-72.65405556,"CDC LT",18,1,1,0,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-24","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",32,4,1,0,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-24","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",7,5,1,0,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-24","Ti Cousin",18.46094444,-72.65405556,"CDC LT",11,4,2,1,0,0,"2019-07",747750.307775065,2042790.59277138,170.277436152409,117.908027103831,27.727331161499,1.79080267147056,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-07-29","Lasalle B",18.52275,-72.56066667,"CDC Gravid",27,5,2,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-29","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",18,2,3,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-29","Lasalle B",18.52275,-72.56066667,"CDC LT",5,4,2,0,13,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-30","Lasalle B",18.52275,-72.56066667,"CDC Gravid",37,2,0,0,5,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-30","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",2,5,2,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-30","Lasalle B",18.52275,-72.56066667,"CDC LT",6,4,2,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-31","Lasalle B",18.52275,-72.56066667,"CDC Gravid",3,1,3,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-31","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",0,4,7,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-07-31","Lasalle B",18.52275,-72.56066667,"CDC LT",13,1,8,0,0,0,"2019-07",757525.156540427,2049764.41458898,167.632061547976,109.043942481938,27.8999996185303,1.72713731228876,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2019-08-05","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",51,4,4,1,6,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-05","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",10,13,5,0,1,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-05","Lasalle A",18.52258333,-72.38786111,"CDC LT",38,9,9,0,2,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-05","Jean jean",18.47418056,-72.54289167,"CDC Gravid",5,7,2,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-05","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",25,14,3,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-05","Jean jean",18.47418056,-72.54289167,"CDC LT",1,4,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-06","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",25,1,0,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-06","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",7,10,1,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-06","Lasalle A",18.52258333,-72.38786111,"CDC LT",6,4,0,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-06","Jean jean",18.47418056,-72.54289167,"CDC Gravid",31,2,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-06","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",29,3,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-06","Jean jean",18.47418056,-72.54289167,"CDC LT",18,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-07","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",27,5,0,1,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-07","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",29,7,3,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-07","Lasalle A",18.52258333,-72.38786111,"CDC LT",15,0,2,0,5,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-07","Jean jean",18.47418056,-72.54289167,"CDC Gravid",36,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-07","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",21,0,2,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-07","Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-12","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",3,0,5,1,1,0,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-12","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",6,0,3,2,0,0,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-12","Ti Cousin",18.46094444,-72.65405556,"CDC LT",8,0,4,1,0,0,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-12","Jean jean",18.47418056,-72.54289167,"CDC Gravid",18,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-12","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",21,0,0,2,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-12","Jean jean",18.47418056,-72.54289167,"CDC LT",7,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-13","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",24,0,0,4,1,2,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-13","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",14,0,8,2,0,0,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-13","Ti Cousin",18.46094444,-72.65405556,"CDC LT",12,0,4,2,0,0,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2019-08-13","Jean jean",18.47418056,-72.54289167,"CDC Gravid",7,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-13","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",6,3,0,0,0,5,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-13","Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,6,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-19","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",14,3,0,0,0,1,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-19","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",5,3,6,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-19","Lasalle A",18.52258333,-72.38786111,"CDC LT",22,2,2,0,1,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-19","Jean jean",18.47418056,-72.54289167,"CDC Gravid",4,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-19","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",2,0,2,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-19","Jean jean",18.47418056,-72.54289167,"CDC LT",0,0,0,0,0,3,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-20","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",24,6,2,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-20","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",0,0,0,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-20","Lasalle A",18.52258333,-72.38786111,"CDC LT",0,0,0,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-20","Jean jean",18.47418056,-72.54289167,"CDC Gravid",35,2,0,0,0,1,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-20","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",24,5,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-20","Jean jean",18.47418056,-72.54289167,"CDC LT",4,0,0,0,0,5,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-21","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",27,3,3,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-21","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",11,5,4,1,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-21","Lasalle A",18.52258333,-72.38786111,"CDC LT",40,2,0,0,0,0,"2019-08",775778.667270234,2050001.74843232,154.845779390184,132.703139583117,27.4778312775095,2.12597680091858,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2019-08-21","Jean jean",18.47418056,-72.54289167,"CDC Gravid",17,0,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-21","Jean jean",18.47418056,-72.54289167,"BG- Sentinel",14,2,0,0,0,0,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-21","Jean jean",18.47418056,-72.54289167,"CDC LT",8,0,0,0,0,3,"2019-08",759475.837195981,2044412.12670641,167.426423451468,161.732433488388,26.4481051829393,2,0.0625680162665175,263.625002206867,0.392301899649418,0.0137542128931469,0.563752373835828,0.00418917898673749,0.00928143190938674,0.00199876492782184,0,30,"grassland"
"2019-08-26","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",17,0,0,2,0,25,"2019-08",747750.307775065,2042790.59277138,172.666553789715,152.684257156004,27.9273300203241,2.09999990463257,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
